t, x, y 
0.194250, 1.112811, 1.471371 
0.194500, 1.112808, 1.471428 
0.194750, 1.112804, 1.471514 
0.195000, 1.112801, 1.471571 
0.195250, 1.112796, 1.471657 
0.195500, 1.112793, 1.471715 
0.195750, 1.112788, 1.471802 
0.196000, 1.112785, 1.471859 
0.196250, 1.112780, 1.471946 
0.196500, 1.112777, 1.472004 
0.196750, 1.112772, 1.472092 
0.197000, 1.112769, 1.472150 
0.197250, 1.112764, 1.472238 
0.197500, 1.112760, 1.472296 
0.197750, 1.112755, 1.472384 
0.198000, 1.112752, 1.472443 
0.198250, 1.112747, 1.472531 
0.198500, 1.112743, 1.472590 
0.198750, 1.112738, 1.472679 
0.199000, 1.112734, 1.472738 
0.199250, 1.112729, 1.472827 
0.199500, 1.112725, 1.472887 
0.199750, 1.112719, 1.472976 
0.200000, 1.112715, 1.473036 
0.200250, 1.112710, 1.473126 
0.200500, 1.112706, 1.473186 
0.200750, 1.112700, 1.473276 
0.201000, 1.112696, 1.473336 
0.201250, 1.112690, 1.473427 
0.201500, 1.112686, 1.473487 
0.201750, 1.112680, 1.473578 
0.202000, 1.112676, 1.473639 
0.202250, 1.112670, 1.473730 
0.202500, 1.112666, 1.473791 
0.202750, 1.112659, 1.473882 
0.203000, 1.112655, 1.473943 
0.203250, 1.112649, 1.474035 
0.203500, 1.112644, 1.474097 
0.203750, 1.112638, 1.474189 
0.204000, 1.112634, 1.474250 
0.204250, 1.112627, 1.474343 
0.204500, 1.112622, 1.474405 
0.204750, 1.112616, 1.474498 
0.205000, 1.112611, 1.474560 
0.205250, 1.112604, 1.474653 
0.205500, 1.112600, 1.474715 
0.205750, 1.112593, 1.474809 
0.206000, 1.112588, 1.474872 
0.206250, 1.112581, 1.474966 
0.206500, 1.112576, 1.475028 
0.206750, 1.112569, 1.475123 
0.207000, 1.112564, 1.475186 
0.207250, 1.112556, 1.475280 
0.207500, 1.112552, 1.475344 
0.207750, 1.112544, 1.475439 
0.208000, 1.112539, 1.475502 
0.208250, 1.112531, 1.475598 
0.208500, 1.112526, 1.475661 
0.208750, 1.112519, 1.475757 
0.209000, 1.112513, 1.475821 
0.209250, 1.112506, 1.475917 
0.209500, 1.112500, 1.475981 
0.209750, 1.112492, 1.476078 
0.210000, 1.112487, 1.476142 
0.210250, 1.112479, 1.476239 
0.210500, 1.112474, 1.476303 
0.210750, 1.112465, 1.476401 
0.211000, 1.112460, 1.476465 
0.211250, 1.112452, 1.476563 
0.211500, 1.112446, 1.476628 
0.211750, 1.112438, 1.476726 
0.212000, 1.112432, 1.476791 
0.212250, 1.112423, 1.476889 
0.212500, 1.112418, 1.476955 
0.212750, 1.112409, 1.477054 
0.213000, 1.112403, 1.477119 
0.213250, 1.112394, 1.477218 
0.213500, 1.112389, 1.477284 
0.213750, 1.112380, 1.477383 
0.214000, 1.112374, 1.477450 
0.214250, 1.112365, 1.477549 
0.214500, 1.112359, 1.477616 
0.214750, 1.112349, 1.477716 
0.215000, 1.112343, 1.477782 
0.215250, 1.112334, 1.477883 
0.215500, 1.112328, 1.477950 
0.215750, 1.112318, 1.478050 
0.216000, 1.112312, 1.478118 
0.216250, 1.112303, 1.478218 
0.216500, 1.112296, 1.478286 
0.216750, 1.112287, 1.478387 
0.217000, 1.112280, 1.478455 
0.217250, 1.112271, 1.478557 
0.217500, 1.112264, 1.478624 
0.217750, 1.112254, 1.478726 
0.218000, 1.112247, 1.478795 
0.218250, 1.112238, 1.478897 
0.218500, 1.112231, 1.478965 
0.218750, 1.112221, 1.479068 
0.219000, 1.112214, 1.479136 
0.219250, 1.112204, 1.479240 
0.219500, 1.112197, 1.479308 
0.219750, 1.112186, 1.479412 
0.220000, 1.112180, 1.479481 
0.220250, 1.112169, 1.479584 
0.220500, 1.112162, 1.479654 
0.220750, 1.112151, 1.479758 
0.221000, 1.112144, 1.479827 
0.221250, 1.112134, 1.479932 
0.221500, 1.112126, 1.480001 
0.221750, 1.112116, 1.480106 
0.222000, 1.112108, 1.480176 
0.222250, 1.112097, 1.480281 
0.222500, 1.112090, 1.480351 
0.222750, 1.112079, 1.480457 
0.223000, 1.112072, 1.480527 
0.223250, 1.112060, 1.480633 
0.223500, 1.112053, 1.480704 
0.223750, 1.112042, 1.480810 
0.224000, 1.112034, 1.480881 
0.224250, 1.112023, 1.480987 
0.224500, 1.112015, 1.481058 
0.224750, 1.112003, 1.481165 
0.225000, 1.111996, 1.481236 
0.225250, 1.111984, 1.481343 
0.225500, 1.111976, 1.481415 
0.225750, 1.111964, 1.481522 
0.226000, 1.111956, 1.481594 
0.226250, 1.111944, 1.481702 
0.226500, 1.111936, 1.481774 
0.226750, 1.111924, 1.481882 
0.227000, 1.111916, 1.481954 
0.227250, 1.111904, 1.482063 
0.227500, 1.111896, 1.482135 
0.227750, 1.111884, 1.482244 
0.228000, 1.111875, 1.482317 
0.228250, 1.111863, 1.482426 
0.228500, 1.111855, 1.482499 
0.228750, 1.111842, 1.482609 
0.229000, 1.111834, 1.482682 
0.229250, 1.111821, 1.482791 
0.229500, 1.111813, 1.482865 
0.229750, 1.111800, 1.482975 
0.230000, 1.111791, 1.483049 
0.230250, 1.111778, 1.483159 
0.230500, 1.111770, 1.483233 
0.230750, 1.111757, 1.483344 
0.231000, 1.111748, 1.483418 
0.231250, 1.111735, 1.483529 
0.231500, 1.111726, 1.483603 
0.231750, 1.111713, 1.483715 
0.232000, 1.111704, 1.483789 
0.232250, 1.111690, 1.483901 
0.232500, 1.111681, 1.483976 
0.232750, 1.111668, 1.484088 
0.233000, 1.111659, 1.484163 
0.233250, 1.111645, 1.484276 
0.233500, 1.111636, 1.484351 
0.233750, 1.111622, 1.484464 
0.234000, 1.111613, 1.484539 
0.234250, 1.111599, 1.484652 
0.234500, 1.111590, 1.484728 
0.234750, 1.111576, 1.484841 
0.235000, 1.111566, 1.484917 
0.235250, 1.111552, 1.485031 
0.235500, 1.111543, 1.485107 
0.235750, 1.111528, 1.485221 
0.236000, 1.111519, 1.485298 
0.236250, 1.111504, 1.485412 
0.236500, 1.111495, 1.485489 
0.236750, 1.111480, 1.485603 
0.237000, 1.111470, 1.485680 
0.237250, 1.111456, 1.485795 
0.237500, 1.111446, 1.485872 
0.237750, 1.111431, 1.485988 
0.238000, 1.111421, 1.486065 
0.238250, 1.111406, 1.486181 
0.238500, 1.111396, 1.486258 
0.238750, 1.111381, 1.486374 
0.239000, 1.111371, 1.486452 
0.239250, 1.111356, 1.486568 
0.239500, 1.111346, 1.486646 
0.239750, 1.111331, 1.486763 
0.240000, 1.111321, 1.486841 
0.240250, 1.111305, 1.486958 
0.240500, 1.111295, 1.487037 
0.240750, 1.111279, 1.487154 
0.241000, 1.111269, 1.487233 
0.241250, 1.111253, 1.487350 
0.241500, 1.111243, 1.487429 
0.241750, 1.111227, 1.487547 
0.242000, 1.111217, 1.487626 
0.242250, 1.111201, 1.487745 
0.242500, 1.111190, 1.487824 
0.242750, 1.111174, 1.487943 
0.243000, 1.111163, 1.488022 
0.243250, 1.111147, 1.488141 
0.243500, 1.111136, 1.488221 
0.243750, 1.111120, 1.488340 
0.244000, 1.111109, 1.488420 
0.244250, 1.111093, 1.488540 
0.244500, 1.111082, 1.488620 
0.244750, 1.111065, 1.488740 
0.245000, 1.111054, 1.488820 
0.245250, 1.111038, 1.488940 
0.245500, 1.111027, 1.489021 
0.245750, 1.111010, 1.489142 
0.246000, 1.110999, 1.489222 
0.246250, 1.110982, 1.489343 
0.246500, 1.110970, 1.489424 
0.246750, 1.110953, 1.489546 
0.247000, 1.110942, 1.489627 
0.247250, 1.110925, 1.489748 
0.247500, 1.110913, 1.489830 
0.247750, 1.110896, 1.489952 
0.248000, 1.110884, 1.490033 
0.248250, 1.110867, 1.490156 
0.248500, 1.110855, 1.490237 
0.248750, 1.110838, 1.490360 
0.249000, 1.110826, 1.490442 
0.249250, 1.110809, 1.490565 
0.249500, 1.110797, 1.490647 
0.249750, 1.110779, 1.490770 
0.250000, 1.110767, 1.490853 
0.250250, 1.110749, 1.490976 
0.250500, 1.110737, 1.491059 
0.250750, 1.110719, 1.491183 
0.251000, 1.110707, 1.491266 
0.251250, 1.110689, 1.491390 
0.251500, 1.110677, 1.491473 
0.251750, 1.110659, 1.491598 
0.252000, 1.110646, 1.491681 
0.252250, 1.110628, 1.491806 
0.252500, 1.110616, 1.491889 
0.252750, 1.110597, 1.492014 
0.253000, 1.110585, 1.492098 
0.253250, 1.110566, 1.492224 
0.253500, 1.110554, 1.492307 
0.253750, 1.110535, 1.492433 
0.254000, 1.110522, 1.492517 
0.254250, 1.110503, 1.492644 
0.254500, 1.110491, 1.492728 
0.254750, 1.110472, 1.492854 
0.255000, 1.110459, 1.492939 
0.255250, 1.110440, 1.493066 
0.255500, 1.110427, 1.493150 
0.255750, 1.110408, 1.493277 
0.256000, 1.110395, 1.493362 
0.256250, 1.110375, 1.493490 
0.256500, 1.110363, 1.493575 
0.256750, 1.110343, 1.493703 
0.257000, 1.110330, 1.493788 
0.257250, 1.110310, 1.493916 
0.257500, 1.110297, 1.494001 
0.257750, 1.110277, 1.494130 
0.258000, 1.110264, 1.494216 
0.258250, 1.110244, 1.494344 
0.258500, 1.110231, 1.494430 
0.258750, 1.110211, 1.494559 
0.259000, 1.110197, 1.494645 
0.259250, 1.110177, 1.494775 
0.259500, 1.110164, 1.494861 
0.259750, 1.110144, 1.494991 
0.260000, 1.110130, 1.495077 
0.260250, 1.110110, 1.495207 
0.260500, 1.110096, 1.495294 
0.260750, 1.110075, 1.495424 
0.261000, 1.110062, 1.495511 
0.261250, 1.110041, 1.495642 
0.261500, 1.110027, 1.495729 
0.261750, 1.110006, 1.495860 
0.262000, 1.109992, 1.495947 
0.262250, 1.109972, 1.496078 
0.262500, 1.109958, 1.496166 
0.262750, 1.109937, 1.496297 
0.263000, 1.109922, 1.496385 
0.263250, 1.109901, 1.496517 
0.263500, 1.109887, 1.496605 
0.263750, 1.109866, 1.496737 
0.264000, 1.109852, 1.496825 
0.264250, 1.109830, 1.496957 
0.264500, 1.109816, 1.497046 
0.264750, 1.109794, 1.497178 
0.265000, 1.109780, 1.497267 
0.265250, 1.109758, 1.497400 
0.265500, 1.109744, 1.497489 
0.265750, 1.109722, 1.497622 
0.266000, 1.109707, 1.497711 
0.266250, 1.109685, 1.497844 
0.266500, 1.109671, 1.497934 
0.266750, 1.109649, 1.498068 
0.267000, 1.109634, 1.498157 
0.267250, 1.109612, 1.498291 
0.267500, 1.109597, 1.498381 
0.267750, 1.109575, 1.498515 
0.268000, 1.109560, 1.498605 
0.268250, 1.109537, 1.498740 
0.268500, 1.109522, 1.498830 
0.268750, 1.109500, 1.498965 
0.269000, 1.109485, 1.499055 
0.269250, 1.109462, 1.499190 
0.269500, 1.109447, 1.499281 
0.269750, 1.109424, 1.499416 
0.270000, 1.109409, 1.499507 
0.270250, 1.109386, 1.499643 
0.270500, 1.109371, 1.499734 
0.270750, 1.109348, 1.499870 
0.271000, 1.109332, 1.499961 
0.271250, 1.109309, 1.500098 
0.271500, 1.109293, 1.500189 
0.271750, 1.109270, 1.500326 
0.272000, 1.109255, 1.500417 
0.272250, 1.109231, 1.500554 
0.272500, 1.109215, 1.500646 
0.272750, 1.109192, 1.500783 
0.273000, 1.109176, 1.500875 
0.273250, 1.109152, 1.501013 
0.273500, 1.109137, 1.501105 
0.273750, 1.109113, 1.501243 
0.274000, 1.109097, 1.501335 
0.274250, 1.109073, 1.501473 
0.274500, 1.109057, 1.501565 
0.274750, 1.109033, 1.501704 
0.275000, 1.109017, 1.501796 
0.275250, 1.108993, 1.501935 
0.275500, 1.108976, 1.502028 
0.275750, 1.108952, 1.502167 
0.276000, 1.108936, 1.502260 
0.276250, 1.108911, 1.502400 
0.276500, 1.108895, 1.502493 
0.276750, 1.108870, 1.502633 
0.277000, 1.108854, 1.502726 
0.277250, 1.108829, 1.502866 
0.277500, 1.108813, 1.502959 
0.277750, 1.108788, 1.503100 
0.278000, 1.108771, 1.503193 
0.278250, 1.108746, 1.503334 
0.278500, 1.108730, 1.503428 
0.278750, 1.108705, 1.503569 
0.279000, 1.108688, 1.503663 
0.279250, 1.108663, 1.503804 
0.279500, 1.108646, 1.503898 
0.279750, 1.108621, 1.504040 
0.280000, 1.108604, 1.504134 
0.280250, 1.108578, 1.504276 
0.280500, 1.108561, 1.504371 
0.280750, 1.108536, 1.504513 
0.281000, 1.108519, 1.504608 
0.281250, 1.108493, 1.504750 
0.281500, 1.108476, 1.504845 
0.281750, 1.108450, 1.504988 
0.282000, 1.108433, 1.505083 
0.282250, 1.108407, 1.505226 
0.282500, 1.108389, 1.505321 
0.282750, 1.108363, 1.505464 
0.283000, 1.108346, 1.505560 
0.283250, 1.108319, 1.505703 
0.283500, 1.108302, 1.505799 
0.283750, 1.108276, 1.505943 
0.284000, 1.108258, 1.506039 
0.284250, 1.108232, 1.506183 
0.284500, 1.108214, 1.506279 
0.284750, 1.108187, 1.506423 
0.285000, 1.108170, 1.506519 
0.285250, 1.108143, 1.506664 
0.285500, 1.108125, 1.506761 
0.285750, 1.108098, 1.506905 
0.286000, 1.108080, 1.507002 
0.286250, 1.108053, 1.507147 
0.286500, 1.108035, 1.507244 
0.286750, 1.108008, 1.507389 
0.287000, 1.107990, 1.507486 
0.287250, 1.107963, 1.507632 
0.287500, 1.107945, 1.507729 
0.287750, 1.107917, 1.507875 
0.288000, 1.107899, 1.507973 
0.288250, 1.107872, 1.508119 
0.288500, 1.107853, 1.508217 
0.288750, 1.107826, 1.508363 
0.289000, 1.107807, 1.508461 
0.289250, 1.107779, 1.508608 
0.289500, 1.107761, 1.508706 
0.289750, 1.107733, 1.508853 
0.290000, 1.107714, 1.508951 
0.290250, 1.107686, 1.509098 
0.290500, 1.107668, 1.509196 
0.290750, 1.107640, 1.509344 
0.291000, 1.107621, 1.509442 
0.291250, 1.107593, 1.509590 
0.291500, 1.107574, 1.509689 
0.291750, 1.107545, 1.509837 
0.292000, 1.107526, 1.509936 
0.292250, 1.107498, 1.510084 
0.292500, 1.107479, 1.510183 
0.292750, 1.107450, 1.510332 
0.293000, 1.107431, 1.510431 
0.293250, 1.107403, 1.510580 
0.293500, 1.107383, 1.510679 
0.293750, 1.107355, 1.510829 
0.294000, 1.107335, 1.510928 
0.294250, 1.107306, 1.511078 
0.294500, 1.107287, 1.511177 
0.294750, 1.107258, 1.511327 
0.295000, 1.107238, 1.511427 
0.295250, 1.107209, 1.511577 
0.295500, 1.107190, 1.511677 
0.295750, 1.107160, 1.511827 
0.296000, 1.107141, 1.511927 
0.296250, 1.107111, 1.512078 
0.296500, 1.107091, 1.512178 
0.296750, 1.107062, 1.512329 
0.297000, 1.107042, 1.512430 
0.297250, 1.107012, 1.512581 
0.297500, 1.106992, 1.512682 
0.297750, 1.106963, 1.512833 
0.298000, 1.106943, 1.512934 
0.298250, 1.106913, 1.513085 
0.298500, 1.106893, 1.513186 
0.298750, 1.106863, 1.513338 
0.299000, 1.106842, 1.513440 
0.299250, 1.106812, 1.513592 
0.299500, 1.106792, 1.513693 
0.299750, 1.106762, 1.513845 
0.300000, 1.106741, 1.513947 
0.300250, 1.106711, 1.514100 
0.300500, 1.106691, 1.514201 
0.300750, 1.106660, 1.514354 
0.301000, 1.106639, 1.514456 
0.301250, 1.106609, 1.514609 
0.301500, 1.106588, 1.514711 
0.301750, 1.106557, 1.514865 
0.302000, 1.106537, 1.514967 
0.302250, 1.106506, 1.515121 
0.302500, 1.106485, 1.515223 
0.302750, 1.106454, 1.515377 
0.303000, 1.106433, 1.515480 
0.303250, 1.106402, 1.515634 
0.303500, 1.106381, 1.515736 
0.303750, 1.106350, 1.515891 
0.304000, 1.106329, 1.515994 
0.304250, 1.106297, 1.516148 
0.304500, 1.106276, 1.516251 
0.304750, 1.106245, 1.516406 
0.305000, 1.106224, 1.516510 
0.305250, 1.106192, 1.516665 
0.305500, 1.106171, 1.516768 
0.305750, 1.106139, 1.516923 
0.306000, 1.106117, 1.517027 
0.306250, 1.106085, 1.517183 
0.306500, 1.106064, 1.517286 
0.306750, 1.106032, 1.517442 
0.307000, 1.106011, 1.517546 
0.307250, 1.105978, 1.517702 
0.307500, 1.105957, 1.517806 
0.307750, 1.105924, 1.517963 
0.308000, 1.105903, 1.518067 
0.308250, 1.105870, 1.518224 
0.308500, 1.105849, 1.518328 
0.308750, 1.105816, 1.518485 
0.309000, 1.105794, 1.518589 
0.309250, 1.105762, 1.518747 
0.309500, 1.105740, 1.518851 
0.309750, 1.105707, 1.519009 
0.310000, 1.105685, 1.519114 
0.310250, 1.105652, 1.519271 
0.310500, 1.105630, 1.519376 
0.310750, 1.105597, 1.519534 
0.311000, 1.105575, 1.519639 
0.311250, 1.105541, 1.519797 
0.311500, 1.105519, 1.519903 
0.311750, 1.105486, 1.520061 
0.312000, 1.105464, 1.520166 
0.312250, 1.105430, 1.520325 
0.312500, 1.105408, 1.520431 
0.312750, 1.105374, 1.520589 
0.313000, 1.105352, 1.520695 
0.313250, 1.105318, 1.520854 
0.313500, 1.105295, 1.520960 
0.313750, 1.105262, 1.521119 
0.314000, 1.105239, 1.521226 
0.314250, 1.105205, 1.521385 
0.314500, 1.105182, 1.521491 
0.314750, 1.105148, 1.521651 
0.315000, 1.105126, 1.521758 
0.315250, 1.105091, 1.521917 
0.315500, 1.105068, 1.522024 
0.315750, 1.105034, 1.522184 
0.316000, 1.105011, 1.522291 
0.316250, 1.104977, 1.522451 
0.316500, 1.104954, 1.522558 
0.316750, 1.104919, 1.522719 
0.317000, 1.104896, 1.522826 
0.317250, 1.104861, 1.522987 
0.317500, 1.104838, 1.523094 
0.317750, 1.104803, 1.523255 
0.318000, 1.104780, 1.523363 
0.318250, 1.104745, 1.523524 
0.318500, 1.104722, 1.523632 
0.318750, 1.104687, 1.523793 
0.319000, 1.104663, 1.523901 
0.319250, 1.104628, 1.524062 
0.319500, 1.104604, 1.524170 
0.319750, 1.104569, 1.524332 
0.320000, 1.104546, 1.524440 
0.320250, 1.104510, 1.524603 
0.320500, 1.104486, 1.524711 
0.320750, 1.104451, 1.524873 
0.321000, 1.104427, 1.524981 
0.321250, 1.104391, 1.525144 
0.321500, 1.104367, 1.525253 
0.321750, 1.104332, 1.525415 
0.322000, 1.104308, 1.525524 
0.322250, 1.104272, 1.525687 
0.322500, 1.104248, 1.525796 
0.322750, 1.104212, 1.525959 
0.323000, 1.104188, 1.526068 
0.323250, 1.104151, 1.526232 
0.323500, 1.104127, 1.526341 
0.323750, 1.104091, 1.526504 
0.324000, 1.104067, 1.526614 
0.324250, 1.104030, 1.526778 
0.324500, 1.104006, 1.526887 
0.324750, 1.103969, 1.527051 
0.325000, 1.103945, 1.527161 
0.325250, 1.103908, 1.527325 
0.325500, 1.103884, 1.527435 
0.325750, 1.103847, 1.527599 
0.326000, 1.103822, 1.527709 
0.326250, 1.103785, 1.527874 
0.326500, 1.103761, 1.527984 
0.326750, 1.103724, 1.528149 
0.327000, 1.103699, 1.528259 
0.327250, 1.103662, 1.528424 
0.327500, 1.103637, 1.528534 
0.327750, 1.103600, 1.528700 
0.328000, 1.103575, 1.528810 
0.328250, 1.103537, 1.528976 
0.328500, 1.103512, 1.529086 
0.328750, 1.103475, 1.529252 
0.329000, 1.103450, 1.529363 
0.329250, 1.103412, 1.529529 
0.329500, 1.103387, 1.529640 
0.329750, 1.103349, 1.529806 
0.330000, 1.103324, 1.529917 
0.330250, 1.103286, 1.530084 
0.330500, 1.103261, 1.530195 
0.330750, 1.103223, 1.530361 
0.331000, 1.103197, 1.530473 
0.331250, 1.103159, 1.530640 
0.331500, 1.103134, 1.530751 
0.331750, 1.103095, 1.530918 
0.332000, 1.103070, 1.531030 
0.332250, 1.103031, 1.531197 
0.332500, 1.103006, 1.531309 
0.332750, 1.102967, 1.531476 
0.333000, 1.102941, 1.531588 
0.333250, 1.102903, 1.531756 
0.333500, 1.102877, 1.531867 
0.333750, 1.102838, 1.532035 
0.334000, 1.102812, 1.532147 
0.334250, 1.102774, 1.532316 
0.334500, 1.102748, 1.532428 
0.334750, 1.102709, 1.532596 
0.335000, 1.102682, 1.532708 
0.335250, 1.102643, 1.532877 
0.335500, 1.102617, 1.532989 
0.335750, 1.102578, 1.533158 
0.336000, 1.102552, 1.533271 
0.336250, 1.102512, 1.533440 
0.336500, 1.102486, 1.533552 
0.336750, 1.102447, 1.533722 
0.337000, 1.102420, 1.533834 
0.337250, 1.102381, 1.534004 
0.337500, 1.102354, 1.534117 
0.337750, 1.102314, 1.534286 
0.338000, 1.102288, 1.534399 
0.338250, 1.102248, 1.534569 
0.338500, 1.102221, 1.534682 
0.338750, 1.102181, 1.534852 
0.339000, 1.102155, 1.534966 
0.339250, 1.102115, 1.535136 
0.339500, 1.102088, 1.535249 
0.339750, 1.102048, 1.535420 
0.340000, 1.102021, 1.535533 
0.340250, 1.101980, 1.535704 
0.340500, 1.101954, 1.535818 
0.340750, 1.101913, 1.535988 
0.341000, 1.101886, 1.536102 
0.341250, 1.101845, 1.536273 
0.341500, 1.101818, 1.536387 
0.341750, 1.101778, 1.536558 
0.342000, 1.101751, 1.536672 
0.342250, 1.101710, 1.536844 
0.342500, 1.101682, 1.536958 
0.342750, 1.101641, 1.537129 
0.343000, 1.101614, 1.537244 
0.343250, 1.101573, 1.537415 
0.343500, 1.101546, 1.537530 
0.343750, 1.101504, 1.537702 
0.344000, 1.101477, 1.537816 
0.344250, 1.101436, 1.537988 
0.344500, 1.101408, 1.538103 
0.344750, 1.101367, 1.538275 
0.345000, 1.101339, 1.538390 
0.345250, 1.101297, 1.538563 
0.345500, 1.101270, 1.538678 
0.345750, 1.101228, 1.538850 
0.346000, 1.101200, 1.538965 
0.346250, 1.101158, 1.539138 
0.346500, 1.101131, 1.539253 
0.346750, 1.101089, 1.539426 
0.347000, 1.101061, 1.539542 
0.347250, 1.101019, 1.539715 
0.347500, 1.100991, 1.539830 
0.347750, 1.100948, 1.540004 
0.348000, 1.100920, 1.540119 
0.348250, 1.100878, 1.540293 
0.348500, 1.100850, 1.540408 
0.348750, 1.100807, 1.540582 
0.349000, 1.100779, 1.540698 
0.349250, 1.100737, 1.540872 
0.349500, 1.100708, 1.540988 
0.349750, 1.100666, 1.541162 
0.350000, 1.100637, 1.541278 
0.350250, 1.100594, 1.541452 
0.350500, 1.100566, 1.541568 
0.350750, 1.100523, 1.541743 
0.351000, 1.100494, 1.541859 
0.351250, 1.100451, 1.542033 
0.351500, 1.100423, 1.542150 
0.351750, 1.100380, 1.542325 
0.352000, 1.100351, 1.542441 
0.352250, 1.100308, 1.542616 
0.352500, 1.100279, 1.542733 
0.352750, 1.100235, 1.542908 
0.353000, 1.100206, 1.543025 
0.353250, 1.100163, 1.543200 
0.353500, 1.100134, 1.543317 
0.353750, 1.100090, 1.543492 
0.354000, 1.100061, 1.543609 
0.354250, 1.100018, 1.543785 
0.354500, 1.099988, 1.543902 
0.354750, 1.099945, 1.544078 
0.355000, 1.099915, 1.544195 
0.355250, 1.099871, 1.544371 
0.355500, 1.099842, 1.544488 
0.355750, 1.099798, 1.544664 
0.356000, 1.099769, 1.544782 
0.356250, 1.099725, 1.544958 
0.356500, 1.099695, 1.545076 
0.356750, 1.099651, 1.545252 
0.357000, 1.099621, 1.545370 
0.357250, 1.099577, 1.545546 
0.357500, 1.099547, 1.545664 
0.357750, 1.099503, 1.545841 
0.358000, 1.099473, 1.545959 
0.358250, 1.099428, 1.546136 
0.358500, 1.099398, 1.546254 
0.358750, 1.099354, 1.546431 
0.359000, 1.099324, 1.546549 
0.359250, 1.099279, 1.546726 
0.359500, 1.099249, 1.546844 
0.359750, 1.099204, 1.547022 
0.360000, 1.099174, 1.547140 
0.360250, 1.099129, 1.547317 
0.360500, 1.099099, 1.547436 
0.360750, 1.099053, 1.547614 
0.361000, 1.099023, 1.547732 
0.361250, 1.098978, 1.547910 
0.361500, 1.098948, 1.548029 
0.361750, 1.098902, 1.548207 
0.362000, 1.098872, 1.548325 
0.362250, 1.098826, 1.548504 
0.362500, 1.098796, 1.548623 
0.362750, 1.098750, 1.548801 
0.363000, 1.098720, 1.548920 
0.363250, 1.098674, 1.549098 
0.363500, 1.098643, 1.549217 
0.363750, 1.098597, 1.549396 
0.364000, 1.098567, 1.549515 
0.364250, 1.098521, 1.549694 
0.364500, 1.098490, 1.549813 
0.364750, 1.098444, 1.549992 
0.365000, 1.098413, 1.550112 
0.365250, 1.098367, 1.550291 
0.365500, 1.098336, 1.550410 
0.365750, 1.098289, 1.550589 
0.366000, 1.098258, 1.550709 
0.366250, 1.098212, 1.550888 
0.366500, 1.098181, 1.551008 
0.366750, 1.098134, 1.551188 
0.367000, 1.098103, 1.551307 
0.367250, 1.098056, 1.551487 
0.367500, 1.098025, 1.551607 
0.367750, 1.097978, 1.551787 
0.368000, 1.097947, 1.551907 
0.368250, 1.097900, 1.552087 
0.368500, 1.097868, 1.552207 
0.368750, 1.097821, 1.552387 
0.369000, 1.097790, 1.552507 
0.369250, 1.097743, 1.552687 
0.369500, 1.097711, 1.552808 
0.369750, 1.097664, 1.552988 
0.370000, 1.097632, 1.553108 
0.370250, 1.097585, 1.553289 
0.370500, 1.097553, 1.553409 
0.370750, 1.097506, 1.553590 
0.371000, 1.097474, 1.553711 
0.371250, 1.097426, 1.553892 
0.371500, 1.097394, 1.554012 
0.371750, 1.097346, 1.554193 
0.372000, 1.097315, 1.554314 
0.372250, 1.097267, 1.554495 
0.372500, 1.097235, 1.554616 
0.372750, 1.097187, 1.554797 
0.373000, 1.097155, 1.554918 
0.373250, 1.097106, 1.555100 
0.373500, 1.097074, 1.555221 
0.373750, 1.097026, 1.555402 
0.374000, 1.096994, 1.555523 
0.374250, 1.096945, 1.555705 
0.374500, 1.096913, 1.555826 
0.374750, 1.096865, 1.556008 
